time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_status,status_service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2026/02/13 16:08:03.480162862,140,300000000,gnss_link,1,1,55.867282108046865,37.691101617453405,150.20704405475408,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:03.645826678,140,400000000,gnss_link,1,1,55.867282093384695,37.6910996015232,150.20701107848436,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:03.815082428,140,500000000,gnss_link,1,1,55.86728207942652,37.691097582946526,150.20706095453352,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:03.992442312,140,600000000,gnss_link,1,1,55.86728206917488,37.69109556934346,150.20694343745708,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:04.170856753,140,700000000,gnss_link,1,1,55.8672820650025,37.69109360226234,150.2070467416197,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:04.353360761,140,800000000,gnss_link,1,1,55.86728206528964,37.69109177310188,150.20693150069565,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:04.542363984,140,900000000,gnss_link,1,1,55.86728206343347,37.69108999358819,150.20697648543864,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:04.736713373,141,0,gnss_link,1,1,55.867282061280456,37.69108820663943,150.20681752823293,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:04.948226344,141,100000000,gnss_link,1,1,55.86728206668121,37.691086447815024,150.20704514253885,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:05.172228398,141,200000000,gnss_link,1,1,55.867282080281846,37.691084810708354,150.20693658385426,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:05.397796946,141,300000000,gnss_link,1,1,55.86728209633668,37.69108327822439,150.20697724446654,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:05.627526895,141,400000000,gnss_link,1,1,55.86728212449928,37.69108190971654,150.2069056360051,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:05.863866676,141,500000000,gnss_link,1,1,55.86728215566242,37.691080566461935,150.20692313555628,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:06.116926501,141,600000000,gnss_link,1,1,55.867282192372826,37.69107919242977,150.20685552898794,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:06.352501183,141,700000000,gnss_link,1,1,55.86728221518061,37.69107781739271,150.20695783104748,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:06.614699953,141,800000000,gnss_link,1,1,55.86728223849772,37.6910764042773,150.2070377105847,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:06.872520565,141,900000000,gnss_link,1,1,55.8672822562881,37.69107500199563,150.20700717438012,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:08:07.125042758,142,0,gnss_link,1,1,55.86728227365827,37.69107358621175,150.207043168135,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
