time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_header_stamp_secs,status_header_stamp_nsecs,status_header_frame_id,status_satellites_used,status_satellites_visible,status_status,status_motion_source,status_orientation_source,status_position_source,latitude,longitude,altitude,track,speed,climb,pitch,roll,dip,time,gdop,pdop,hdop,vdop,tdop,err,err_horz,err_vert,err_track,err_speed,err_climb,err_time,err_pitch,err_roll,err_dip,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2026/02/13 16:09:58.121632450,208,0,gnss_link,0,0,,0,0,20,0,0,1,55.86728788090569,37.69178149043688,150.2069154623896,-0.00026568386838585087,0.9993132327611255,0.021062665242701624,0.0,0.0,0.0,2026/02/13 16:09:58.121632450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.224054978,208,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287866319586,37.6917830866717,150.2069782540202,-0.022328256988045633,0.9997744778136439,0.008364597392619796,0.0,0.0,0.0,2026/02/13 16:09:58.224054978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.336768874,208,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287851788035,37.691784682861645,150.20698590483516,-0.009036140751193836,0.9999057178213859,-0.0013723035504882644,0.0,0.0,0.0,2026/02/13 16:09:58.336768874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.441263264,208,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287836493055,37.69178627906382,150.20674485061318,-0.016742874189566517,0.9988523112959932,-0.034575909470596786,0.0,0.0,0.0,2026/02/13 16:09:58.441263264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.544607586,208,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728782237013,37.69178787534519,150.20697827637196,-0.023122920398857466,0.9996867814373926,-0.010487546666998943,0.0,0.0,0.0,2026/02/13 16:09:58.544607586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.655153616,208,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728780758678,37.6917894714383,150.2069522337988,-0.013642153710007758,0.9994217939042946,0.027405069127600348,0.0,0.0,0.0,2026/02/13 16:09:58.655153616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.760137323,208,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728779232733,37.69179106761585,150.20669009070843,-0.025084906067352922,0.9998805799333159,-0.055404149225643066,0.0,0.0,0.0,2026/02/13 16:09:58.760137323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.869025603,208,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728777843376,37.69179266372055,150.20696228276938,-0.024417508786096345,0.9995906943216059,6.06106290538741e-06,0.0,0.0,0.0,2026/02/13 16:09:58.869025603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:58.965703892,208,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287763892065,37.691794259749095,150.2068960228935,-0.019830796644999808,0.9988649677759737,0.03968868968308984,0.0,0.0,0.0,2026/02/13 16:09:58.965703892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.72114063,208,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287748456064,37.69179585577922,150.20668555330485,-0.025446302369619464,0.999312518479054,-0.04785729598875462,0.0,0.0,0.0,2026/02/13 16:09:59.72114063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.185585968,209,0,gnss_link,0,0,,0,0,20,0,0,1,55.86728773441014,37.69179745181059,150.20700063183904,-0.015904722241306325,0.9998468827012046,0.011882065861911604,0.0,0.0,0.0,2026/02/13 16:09:59.185585968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.287465398,209,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728772018946,37.691799047952316,150.2069521760568,-0.025382270834684733,0.9986637376789932,0.03207448604101902,0.0,0.0,0.0,2026/02/13 16:09:59.287465398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.393153518,209,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728770501626,37.691800644107,150.20683581195772,-0.015763141913077053,0.9994590793059638,-0.0274518723518552,0.0,0.0,0.0,2026/02/13 16:09:59.393153518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.497298078,209,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728768992707,37.69180224032813,150.20695256255567,-0.021805603310353753,0.9997318187743575,-0.014330052537175578,0.0,0.0,0.0,2026/02/13 16:09:59.497298078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.600428981,209,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728767590725,37.691803836411054,150.2068910812959,-0.023219813039513662,0.9984911221857039,0.03716923893350525,0.0,0.0,0.0,2026/02/13 16:09:59.600428981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.704579175,209,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728766081915,37.69180543271578,150.2069845283404,-0.013269968841079772,0.9999719883735144,-0.006580638819516643,0.0,0.0,0.0,2026/02/13 16:09:59.704579175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.807495010,209,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672876456971,37.69180702880286,150.20693332701921,-0.022815568366666386,0.9999846024748057,-0.012554372694127514,0.0,0.0,0.0,2026/02/13 16:09:59.807495010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:59.912762117,209,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287631697536,37.691808625053554,150.2069240724668,-0.022595266258068056,0.998822152577349,0.031090852505745226,0.0,0.0,0.0,2026/02/13 16:09:59.912762117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.14643574,209,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287616532536,37.69181022114878,150.20697384607047,-0.01351995352070837,0.9995892479865939,0.023092759991470358,0.0,0.0,0.0,2026/02/13 16:10:00.14643574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.115997692,209,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287601399646,37.69181181732268,150.2068974468857,-0.023329056096797807,0.9998455978377948,-0.028601410509606646,0.0,0.0,0.0,2026/02/13 16:10:00.115997692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.221565991,210,0,gnss_link,0,0,,0,0,20,0,0,1,55.86728758739138,37.69181341348972,150.2069599982351,-0.007590538904593284,0.9999258364654942,-0.0018748613777994248,0.0,0.0,0.0,2026/02/13 16:10:00.221565991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.325804210,210,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728757214469,37.69181500963554,150.2068217601627,-0.014115682330642879,0.9987318900504157,0.04699241668329758,0.0,0.0,0.0,2026/02/13 16:10:00.325804210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.430078754,210,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728755715119,37.69181660584856,150.20686734747142,-0.02190943850263686,0.9995321176948417,-0.01802175960532239,0.0,0.0,0.0,2026/02/13 16:10:00.430078754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.533940191,210,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287542765624,37.69181820195208,150.20698759239167,-0.01601692317666899,0.9999881569358302,-0.014707575347577797,0.0,0.0,0.0,2026/02/13 16:10:00.533940191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.640951257,210,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728752812413,37.691819798039944,150.20673714857548,0.010461218496975021,0.9987299272346606,0.022089180275344095,0.0,0.0,0.0,2026/02/13 16:10:00.640951257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.750341635,210,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287512905335,37.69182139429825,150.20688373968005,-0.020251198340811176,0.9995325446266546,-0.02763376179077049,0.0,0.0,0.0,2026/02/13 16:10:00.750341635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.859683261,210,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728749874619,37.69182299034624,150.20699770841748,-0.026540085849694955,0.9994789725959861,0.0068724214098293615,0.0,0.0,0.0,2026/02/13 16:10:00.859683261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:00.965671010,210,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728748406802,37.69182458655347,150.20673793833703,0.010968909107962655,0.9989861302801945,0.014200796372247998,0.0,0.0,0.0,2026/02/13 16:10:00.965671010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.100384730,210,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728746879675,37.6918261827204,150.20695933047682,-0.00868778304950187,0.9998118884087798,-0.011874981145718503,0.0,0.0,0.0,2026/02/13 16:10:01.100384730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.205110267,210,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728745419363,37.69182777889708,150.2069989796728,-0.021010860840309956,0.9998353456121332,0.002159371866586279,0.0,0.0,0.0,2026/02/13 16:10:01.205110267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.316128976,211,0,gnss_link,0,0,,0,0,20,0,0,1,55.86728743999071,37.691829375070846,150.20672510750592,0.004891981208047162,0.998935518909996,0.016808838585201928,0.0,0.0,0.0,2026/02/13 16:10:01.316128976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.425066150,211,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728742453453,37.691830971235824,150.20699483528733,-0.012783418517797183,0.9997664608602173,0.01656709941012437,0.0,0.0,0.0,2026/02/13 16:10:01.425066150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.560146592,211,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728740988221,37.691832567361196,150.20697306096554,-0.02794885892096052,0.9995826372403868,-0.015646255957522223,0.0,0.0,0.0,2026/02/13 16:10:01.560146592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.671043260,211,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728739537889,37.69183416358934,150.20687765441835,-0.015024576417986208,0.999513279528705,-0.03034764326079256,0.0,0.0,0.0,2026/02/13 16:10:01.671043260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.784638805,211,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728738013469,37.6918357596353,150.20687079057097,0.002739075122914142,0.9990358596743961,0.023348691805260974,0.0,0.0,0.0,2026/02/13 16:10:01.784638805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:01.898091910,211,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728736540635,37.691837355690275,150.20697618741542,-0.029292703842605964,0.9999096101688566,-0.012816537338100842,0.0,0.0,0.0,2026/02/13 16:10:01.898091910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.4884607,211,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728735085587,37.69183895184325,150.20700970012695,-0.013400380789362268,0.9999821432768524,0.0002242961777923708,0.0,0.0,0.0,2026/02/13 16:10:02.4884607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.108226922,211,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728733523364,37.691840547935335,150.20667759981006,-0.02406380148747451,0.9993052748328061,-0.053519352408882864,0.0,0.0,0.0,2026/02/13 16:10:02.108226922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.217969680,211,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728732097942,37.69184214410873,150.2069811373949,-0.023362455279594765,0.9999530001238879,-0.004991862695795392,0.0,0.0,0.0,2026/02/13 16:10:02.217969680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.320441260,211,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728730633408,37.69184374024808,150.20699581783265,-0.01688325556610753,0.9997337778766776,0.023153818924023337,0.0,0.0,0.0,2026/02/13 16:10:02.320441260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.425111861,212,0,gnss_link,0,0,,0,0,20,0,0,1,55.8672872907117,37.69184533653359,150.20662890467793,-0.023594429243833103,0.9991551802966407,-0.05754522482670333,0.0,0.0,0.0,2026/02/13 16:10:02.425111861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.533109186,212,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672872767114,37.691846932744866,150.2069792719558,-0.02194221923598068,0.9997678906471759,-0.0028155712466657397,0.0,0.0,0.0,2026/02/13 16:10:02.533109186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.643249416,212,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728726243125,37.69184852881435,150.20694820396602,-0.022152773139274495,0.9986202074534094,0.03587172873391359,0.0,0.0,0.0,2026/02/13 16:10:02.643249416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.746855869,212,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287246634845,37.69185012498625,150.20664921030402,-0.016192636319522526,0.9990908335528994,-0.060413654236086675,0.0,0.0,0.0,2026/02/13 16:10:02.746855869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.849094089,212,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728723177959,37.691851721032734,150.2069834684953,-0.012914971203818631,0.9996044114640242,0.015853327264567795,0.0,0.0,0.0,2026/02/13 16:10:02.849094089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:02.955231275,212,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728721739305,37.69185331723191,150.20699260756373,-0.025449256651966172,0.9989852554831248,0.017377202310419313,0.0,0.0,0.0,2026/02/13 16:10:02.955231275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.59709464,212,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287202490616,37.6918549134253,150.20684109814465,-0.016154556679913362,0.9995569113630774,-0.03525946262099199,0.0,0.0,0.0,2026/02/13 16:10:03.59709464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.164315892,212,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287187028694,37.69185650954927,150.20692943502218,-0.02270557978731238,0.999985746030086,-0.014485324852331519,0.0,0.0,0.0,2026/02/13 16:10:03.164315892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.269831437,212,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728717280172,37.69185810571308,150.20701928809285,-0.02559741565608569,0.9993627631769866,0.016523327181061226,0.0,0.0,0.0,2026/02/13 16:10:03.269831437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.375440197,212,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728715769689,37.69185970188808,150.2069973256439,-0.013703852477081193,0.999968173350905,-0.0032351882503840255,0.0,0.0,0.0,2026/02/13 16:10:03.375440197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.478945048,213,0,gnss_link,0,0,,0,0,20,0,0,1,55.86728714231392,37.691861297973,150.20688691549003,-0.02066499687063845,0.9993285481764982,-0.019670411933721908,0.0,0.0,0.0,2026/02/13 16:10:03.478945048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.582255356,213,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728712795749,37.6918628941628,150.20701096300036,-0.025312087533156256,0.9992811181178097,0.008816599415408733,0.0,0.0,0.0,2026/02/13 16:10:03.582255356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.685019878,213,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728711277806,37.691864490224205,150.20700543839484,-0.0162414963171015,0.9998841494197291,0.01369561671318385,0.0,0.0,0.0,2026/02/13 16:10:03.685019878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.789940773,213,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728709758931,37.691866086428384,150.20686308853328,-0.02319456717633576,0.9998977303419363,-0.024149273004329237,0.0,0.0,0.0,2026/02/13 16:10:03.789940773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:03.896532781,213,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728708349316,37.69186768261643,150.206964709796,-0.010302588215285615,0.9999749182537236,-0.018739719613055386,0.0,0.0,0.0,2026/02/13 16:10:03.896532781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:04.536226,213,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287068477616,37.69186927871876,150.2068948186934,-0.01748494974015911,0.9990567056680012,0.04253538737484146,0.0,0.0,0.0,2026/02/13 16:10:04.536226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:04.102706466,213,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287052898824,37.691870875064154,150.20682606566697,-0.025144054087085747,0.9999142006301943,-0.034110632436778296,0.0,0.0,0.0,2026/02/13 16:10:04.102706466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:04.230799607,213,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867287038625044,37.69187247127694,150.20700204744935,-0.017159015333793732,0.9999408217665678,-0.012611798849370769,0.0,0.0,0.0,2026/02/13 16:10:04.230799607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:04.333645700,213,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86728702452824,37.691874067415185,150.206778540276,0.012998667767723513,0.9994552698990264,0.005380706465060904,0.0,0.0,0.0,2026/02/13 16:10:04.333645700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:10:04.442555144,213,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672870086208,37.69187566365865,150.20688397530466,-0.021620874362087872,0.9998041477218463,-0.030214637000075824,0.0,0.0,0.0,2026/02/13 16:10:04.442555144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
